date,open,close
2003-01-02,123.3,126.8
2003-01-03,126.3,126.3
2003-01-06,125.7,127.2
2003-01-07,126.3,127.1
2003-01-08,126.8,125.7
2003-01-09,126.0,127.7
2003-01-10,126.4,126.6
2003-01-13,126.6,126.5
2003-01-14,126.7,127.98
2003-01-15,128.0,127.0
2003-01-16,127.7,126.7
2003-01-17,125.6,126.3
2003-01-21,126.9,125.6
2003-01-22,125.7,127.5
2003-01-23,127.5,129.0
2003-01-24,128.3,126.4
2003-01-27,125.9,125.1
2003-01-28,125.3,125.8
2003-01-29,125.3,125.8
2003-01-30,126.4,123.9
2003-01-31,123.7,124.6
2003-02-03,125.6,125.0
2003-02-04,124.3,123.1
2003-02-05,124.0,123.1
2003-02-06,123.4,123.0
2003-02-07,123.5,122.5
2003-02-10,122.5,123.7
2003-02-11,124.5,123.1
2003-02-12,123.5,122.3
2003-02-13,122.5,122.4
2003-02-14,123.2,125.1
2003-02-18,125.1,126.6
2003-02-19,126.6,125.9
2003-02-20,126.0,124.9
2003-02-21,125.5,126.9
2003-02-24,126.9,125.0
2003-02-25,125.0,125.7
2003-02-26,125.7,124.8
2003-02-27,125.6,126.2
2003-02-28,126.4,125.4
2003-03-03,125.9,124.8
2003-03-04,124.9,123.7
2003-03-05,123.9,125.1
2003-03-06,124.9,123.5
2003-03-07,123.0,124.5
2003-03-10,123.6,121.7
2003-03-11,121.7,121.0
2003-03-12,121.2,121.5
2003-03-13,123.0,125.4
2003-03-14,125.7,125.6
2003-03-17,125.3,129.5
2003-03-18,128.5,130.0
2003-03-19,130.0,129.7
2003-03-20,129.7,130.6
2003-03-21,131.5,134.4
2003-03-24,132.1,130.6
2003-03-25,130.6,132.3
2003-03-26,132.3,131.7
2003-03-27,130.6,131.7
2003-03-28,131.7,130.5
2003-03-31,127.9,130.0
2003-04-01,130.04,130.84
2003-04-02,132.3,133.66
2003-04-03,133.67,133.85
2003-04-04,133.86,133.98
2003-04-07,134.95,132.56
2003-04-08,132.57,133.48
2003-04-09,133.48,131.61
2003-04-10,131.61,132.78
2003-04-11,132.79,132.91
2003-04-14,132.92,133.24
2003-04-15,133.0,133.64
2003-04-16,133.64,129.0
2003-04-17,129.01,129.98
2003-04-21,130.03,129.83
2003-04-22,128.34,129.75
2003-04-23,129.6,127.8
2003-04-24,127.8,125.72
2003-04-25,125.18,122.9
2003-04-28,123.13,126.8
2003-04-29,126.8,126.97
2003-04-30,126.97,126.04
2003-05-01,126.04,124.9
2003-05-02,124.0,126.15
2003-05-05,126.0,124.81
2003-05-06,124.81,122.82
2003-05-07,122.83,121.51
2003-05-08,121.52,123.08
2003-05-09,123.26,122.81
2003-05-12,122.82,124.45
2003-05-13,123.56,123.47
2003-05-14,124.0,123.16
2003-05-15,123.22,125.85
2003-05-16,125.86,125.45
2003-05-19,125.2,123.98
2003-05-20,124.85,124.77
2003-05-21,124.12,123.27
2003-05-22,123.5,124.77
2003-05-23,125.02,123.5
2003-05-27,123.5,126.1
2003-05-28,126.74,125.01
2003-05-29,125.26,123.32
2003-05-30,124.0,126.47
2003-06-02,127.25,125.0
2003-06-03,125.1,126.18
2003-06-04,126.0,127.0
2003-06-05,125.81,125.66
2003-06-06,127.25,126.4
2003-06-09,126.41,126.21
2003-06-10,126.95,126.21
2003-06-11,126.03,127.96
2003-06-12,128.5,128.36
2003-06-13,128.5,127.8
2003-06-16,128.42,130.48
2003-06-17,130.48,130.08
2003-06-18,130.48,131.74
2003-06-19,131.75,131.41
2003-06-20,132.05,130.78
2003-06-23,130.78,129.57
2003-06-24,129.57,129.92
2003-06-25,129.93,129.3
2003-06-26,129.05,130.3
2003-06-27,130.25,128.61
2003-06-30,128.75,128.98
2003-07-01,128.98,128.88
2003-07-02,128.89,129.89
2003-07-03,129.0,128.38
2003-07-07,129.37,130.12
2003-07-08,129.87,129.8
2003-07-09,129.85,129.32
2003-07-10,129.0,128.9
2003-07-11,128.9,129.24
2003-07-14,130.32,128.96
2003-07-15,129.96,128.09
2003-07-16,128.2,127.62
2003-07-17,127.0,127.32
2003-07-18,128.5,130.18
2003-07-21,132.45,136.35
2003-07-22,136.36,137.65
2003-07-23,137.65,138.75
2003-07-24,139.0,139.35
2003-07-25,139.36,141.4
2003-07-28,140.8,140.98
2003-07-29,140.55,139.55
2003-07-30,139.56,139.4
2003-07-31,139.6,140.2
2003-08-01,139.4,139.01
2003-08-04,139.02,140.12
2003-08-05,139.92,138.95
2003-08-06,138.7,138.21
2003-08-07,137.96,138.85
2003-08-08,138.86,139.95
2003-08-11,139.95,141.9
2003-08-12,142.0,143.97
2003-08-13,143.98,144.5
2003-08-14,143.3,142.14
2003-08-15,142.85,142.66
2003-08-18,142.5,144.34
2003-08-19,144.35,144.45
2003-08-20,144.45,143.82
2003-08-21,144.05,144.69
2003-08-22,144.7,143.52
2003-08-25,143.67,143.37
2003-08-26,143.38,144.14
2003-08-27,143.88,142.95
2003-08-28,142.7,142.25
2003-08-29,142.25,142.47
2003-09-02,141.0,140.15
2003-09-03,140.15,142.61
2003-09-04,142.62,140.0
2003-09-05,139.45,138.68
2003-09-08,139.2,137.98
2003-09-09,137.6,137.41
2003-09-10,137.41,136.6
2003-09-11,136.67,138.89
2003-09-12,138.35,138.23
2003-09-15,138.55,138.43
2003-09-16,138.68,140.8
2003-09-17,140.81,140.27
2003-09-18,140.5,141.85
2003-09-19,141.85,141.98
2003-09-22,141.05,142.12
2003-09-23,142.0,142.75
2003-09-24,142.65,141.15
2003-09-25,141.15,141.61
2003-09-26,143.15,143.45
2003-09-29,143.2,140.54
2003-09-30,69.9,69.07
2003-10-01,69.94,70.9
2003-10-02,71.0,71.28
2003-10-03,73.15,73.03
2003-10-06,73.03,72.94
2003-10-07,72.84,73.3
2003-10-08,73.31,72.7
2003-10-09,73.4,74.14
2003-10-10,74.0,74.04
2003-10-13,74.55,74.52
2003-10-14,74.33,74.67
2003-10-15,74.75,73.7
2003-10-16,73.8,73.59
2003-10-17,73.69,74.05
2003-10-20,75.7,75.48
2003-10-21,75.97,75.5
2003-10-22,75.48,75.82
2003-10-23,75.82,75.93
2003-10-24,75.93,75.68
2003-10-27,75.68,75.74
2003-10-28,76.23,77.25
2003-10-29,77.25,77.57
2003-10-30,77.57,78.06
2003-10-31,78.06,78.87
2003-11-03,78.96,78.79
2003-11-04,78.65,79.5
2003-11-05,79.5,79.17
2003-11-06,78.52,79.6
2003-11-07,79.65,79.04
2003-11-10,79.04,78.84
2003-11-11,78.85,78.5
2003-11-12,78.5,78.9
2003-11-13,78.78,79.65
2003-11-14,79.89,78.53
2003-11-17,78.53,78.19
2003-11-18,78.19,77.21
2003-11-19,76.95,76.85
2003-11-20,76.1,76.8
2003-11-21,76.98,77.51
2003-11-24,77.95,79.56
2003-11-25,79.5,79.17
2003-11-26,79.45,79.28
2003-11-28,78.65,79.04
2003-12-01,79.5,81.62
2003-12-02,81.38,80.95
2003-12-03,80.85,80.99
2003-12-04,80.72,81.3
2003-12-05,80.88,80.74
2003-12-08,80.8,81.95
2003-12-09,82.1,82.02
2003-12-10,82.1,80.94
2003-12-11,81.19,81.24
2003-12-12,81.56,81.47
2003-12-15,82.54,82.0
2003-12-16,82.0,82.98
2003-12-17,82.99,83.46
2003-12-18,83.5,83.43
2003-12-19,83.55,84.07
2003-12-22,84.38,85.25
2003-12-23,85.15,84.61
2003-12-24,84.61,84.24
2003-12-26,84.33,84.21
2003-12-29,84.12,84.5
2003-12-30,84.4,84.28
2003-12-31,84.48,85.03
2004-01-02,85.0,83.37
2004-01-05,83.58,84.96
2004-01-06,84.5,84.7
2004-01-07,84.12,83.24
2004-01-08,83.24,82.68
2004-01-09,82.35,82.4
2004-01-12,82.54,83.17
2004-01-13,83.05,82.88
2004-01-14,83.13,83.7
2004-01-15,83.7,84.3
2004-01-16,84.95,85.48
2004-01-20,86.2,80.41
2004-01-21,80.95,81.75
2004-01-22,81.98,82.11
2004-01-23,82.65,81.96
2004-01-26,81.96,82.47
2004-01-27,82.67,82.1
2004-01-28,82.25,80.0
2004-01-29,80.02,79.52
2004-01-30,79.2,79.09
2004-02-02,78.89,78.0
2004-02-03,78.0,78.9
2004-02-04,78.9,79.45
2004-02-05,79.1,79.0
2004-02-06,79.0,79.81
2004-02-09,79.8,79.39
2004-02-10,79.55,81.25
2004-02-11,80.75,81.4
2004-02-12,81.4,80.98
2004-02-13,81.05,79.68
2004-02-17,80.4,80.32
2004-02-18,80.2,79.66
2004-02-19,79.98,79.1
2004-02-20,79.38,79.7
2004-02-23,79.75,80.44
2004-02-24,80.25,79.48
2004-02-25,79.05,78.57
2004-02-26,78.32,78.18
2004-02-27,78.25,78.02
2004-03-01,78.47,78.78
2004-03-02,78.95,78.31
2004-03-03,78.32,78.95
2004-03-04,79.01,78.89
2004-03-05,78.8,78.66
2004-03-08,78.62,77.67
2004-03-09,77.67,77.85
2004-03-10,77.77,76.0
2004-03-11,75.27,75.35
2004-03-12,75.35,76.22
2004-03-15,76.1,74.87
2004-03-16,77.31,78.81
2004-03-17,79.45,79.56
2004-03-18,79.22,79.88
2004-03-19,79.88,79.76
2004-03-22,79.1,79.71
2004-03-23,80.0,79.6
2004-03-24,79.6,79.43
2004-03-25,80.0,81.02
2004-03-26,80.6,79.98
2004-03-29,80.0,80.8
2004-03-30,80.57,81.68
2004-03-31,81.93,81.87
2004-04-01,81.87,81.05
2004-04-02,82.0,81.78
2004-04-05,81.9,82.75
2004-04-06,82.35,82.83
2004-04-07,82.62,82.75
2004-04-08,82.95,82.43
2004-04-12,82.63,83.62
2004-04-13,83.52,82.39
2004-04-14,81.64,82.66
2004-04-15,82.66,82.85
2004-04-16,83.3,83.73
2004-04-19,83.95,83.76
2004-04-20,84.0,83.2
2004-04-21,83.2,83.92
2004-04-22,83.78,86.95
2004-04-23,86.3,87.9
2004-04-26,87.51,87.75
2004-04-27,87.28,88.38
2004-04-28,87.9,86.72
2004-04-29,86.72,86.12
2004-04-30,86.05,86.48
2004-05-03,86.5,87.03
2004-05-04,86.43,86.5
2004-05-05,86.5,85.75
2004-05-06,85.12,84.77
2004-05-07,84.45,84.43
2004-05-10,83.65,83.54
2004-05-11,84.47,84.15
2004-05-12,83.6,85.35
2004-05-13,85.0,84.51
2004-05-14,84.01,83.81
2004-05-17,82.76,83.22
2004-05-18,83.32,83.12
2004-05-19,83.0,82.31
2004-05-20,82.45,82.2
2004-05-21,82.79,82.92
2004-05-24,82.93,82.55
2004-05-25,82.54,83.64
2004-05-26,83.72,84.0
2004-05-27,84.55,84.95
2004-05-28,85.0,84.56
2004-06-01,84.13,84.83
2004-06-02,85.45,85.61
2004-06-03,85.46,84.77
2004-06-04,85.3,84.86
2004-06-07,84.86,85.18
2004-06-08,84.8,86.13
2004-06-09,86.0,85.41
2004-06-10,85.44,86.22
2004-06-14,85.6,85.15
2004-06-15,85.95,85.55
2004-06-16,85.55,85.25
2004-06-17,85.0,85.93
2004-06-18,85.93,87.09
2004-06-21,86.9,87.28
2004-06-22,87.79,89.5
2004-06-23,89.02,89.55
2004-06-24,89.15,88.58
2004-06-25,88.6,88.66
2004-06-28,89.05,88.69
2004-06-29,88.69,89.8
2004-06-30,89.82,90.01
2004-07-01,90.0,88.17
2004-07-02,88.33,87.5
2004-07-06,87.07,87.55
2004-07-07,87.55,88.43
2004-07-08,88.43,87.74
2004-07-09,88.2,87.65
2004-07-12,87.77,87.9
2004-07-13,87.45,87.38
2004-07-14,86.57,88.19
2004-07-15,88.19,88.62
2004-07-16,89.3,87.84
2004-07-19,85.5,83.05
2004-07-20,83.45,85.0
2004-07-21,85.2,83.58
2004-07-22,83.02,83.7
2004-07-23,83.7,82.62
2004-07-26,82.62,81.63
2004-07-27,81.98,83.05
2004-07-28,83.05,81.99
2004-07-29,82.69,82.12
2004-07-30,82.12,82.36
2004-08-02,82.3,83.55
2004-08-03,83.26,82.93
2004-08-04,82.4,83.18
2004-08-05,82.83,81.57
2004-08-06,80.76,79.87
2004-08-09,79.8,79.45
2004-08-10,80.0,79.61
2004-08-11,79.3,79.23
2004-08-12,79.02,77.79
2004-08-13,78.15,77.66
2004-08-16,78.15,78.23
2004-08-17,78.15,78.68
2004-08-18,78.2,80.0
2004-08-19,79.75,79.98
2004-08-20,79.6,80.27
2004-08-23,80.19,80.36
2004-08-24,80.7,80.58
2004-08-25,80.35,81.2
2004-08-26,81.23,81.27
2004-08-27,80.95,81.48
2004-08-30,81.5,81.3
2004-08-31,81.38,82.36
2004-09-01,82.12,82.86
2004-09-02,82.76,83.54
2004-09-03,83.57,83.94
2004-09-07,84.2,84.22
2004-09-08,84.22,83.85
2004-09-09,84.1,83.85
2004-09-10,83.9,84.69
2004-09-13,84.69,84.65
2004-09-14,84.65,83.92
2004-09-15,83.92,82.0
2004-09-16,82.2,82.05
2004-09-17,82.05,82.32
2004-09-20,82.15,80.94
2004-09-21,81.27,81.57
2004-09-22,81.2,80.23
2004-09-23,80.02,78.7
2004-09-24,78.87,78.68
2004-09-27,78.68,77.69
2004-09-28,78.26,79.07
